customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment
16105,2011-04-05 10:13:00,1,336.96,249,1,1,2,Lost
15442,2011-04-05 12:24:00,1,594.0,249,1,1,2,Lost
16906,2011-09-19 11:49:00,4,579.7700000000002,82,2,3,2,Loyal Customers
14546,2011-12-04 13:00:00,5,2578.0900000000024,5,4,4,4,Champions
14535,2011-10-10 15:39:00,3,2864.190000000005,60,2,3,4,Loyal Customers
16170,2011-10-20 08:21:00,6,1885.0499999999995,51,3,4,4,Champions
15244,2011-10-05 13:19:00,2,631.57,65,2,2,2,Needs Attention
16696,2011-07-27 14:23:00,4,657.9,135,2,3,2,Loyal Customers
15145,2011-12-05 17:21:00,4,1194.7300000000005,4,4,3,3,Champions
17492,2011-04-05 15:21:00,1,374.57,248,1,1,2,Lost
13525,2011-11-25 12:01:00,2,628.78,15,4,2,2,New / Promising
17409,2011-06-08 10:36:00,2,771.8499999999999,185,1,2,3,Lost
17783,2011-09-28 16:07:00,2,283.4699999999997,72,2,2,1,Needs Attention
13863,2011-04-06 10:20:00,1,305.78000000000003,248,1,1,1,Lost
13515,2011-09-28 11:26:00,4,891.1200000000002,73,2,3,3,Loyal Customers
15917,2011-04-06 10:40:00,1,123.10000000000001,248,1,1,1,Lost
17440,2011-07-06 11:54:00,3,186.42,157,1,3,1,At Risk
17045,2011-08-18 17:09:00,3,339.44,113,2,3,2,Loyal Customers
17140,2011-04-06 13:33:00,1,465.32,247,1,1,2,Lost
15201,2011-09-13 14:53:00,5,1236.5400000000002,87,2,4,3,Loyal Customers
14964,2011-04-06 14:13:00,1,206.21,247,1,1,1,Lost
16031,2011-09-08 13:07:00,2,548.9399999999999,92,2,2,2,Needs Attention
14403,2011-08-01 12:57:00,4,1475.8100000000002,130,2,3,3,Loyal Customers
17042,2011-12-07 12:26:00,5,1044.3800000000003,3,4,4,3,Champions
13771,2011-10-06 14:18:00,4,2634.450000000001,64,2,3,4,Loyal Customers
17906,2011-04-06 17:25:00,1,72.9,247,1,1,1,Lost
18272,2011-12-07 12:43:00,6,3078.5800000000004,3,4,4,4,Champions
16144,2011-04-07 10:09:00,1,175.2,247,1,1,1,Lost
13731,2011-05-04 14:33:00,2,610.5899999999999,219,1,2,2,Lost
12580,2011-04-07 10:24:00,1,415.7,247,1,1,2,Lost
14912,2011-11-23 09:20:00,2,867.8499999999998,17,4,2,3,New / Promising
15530,2011-11-18 12:25:00,4,1502.3500000000001,22,3,3,3,Champions
13950,2011-11-28 14:44:00,4,745.0600000000001,11,4,3,3,Champions
13752,2011-08-07 14:16:00,6,1186.2800000000002,124,2,4,3,Loyal Customers
13892,2011-11-13 11:50:00,4,632.97,27,3,3,2,Loyal Customers
14446,2011-12-09 11:34:00,4,1039.5800000000008,1,4,3,3,Champions
16209,2011-09-12 11:58:00,5,2262.62,89,2,4,4,Loyal Customers
15754,2011-10-19 14:40:00,3,458.57,51,3,3,2,Loyal Customers
13712,2011-04-07 12:33:00,1,228.83999999999997,247,1,1,1,Lost
15800,2011-08-24 14:23:00,2,699.0800000000002,107,2,2,3,Needs Attention
16469,2011-11-16 12:25:00,4,650.4300000000004,24,3,3,2,Loyal Customers
13005,2011-06-19 10:53:00,2,513.7,174,1,2,2,Lost
14981,2011-04-07 13:45:00,1,102.11999999999998,246,1,1,1,Lost
17928,2011-10-25 13:52:00,2,212.54000000000005,45,3,2,1,New / Promising
16261,2011-11-22 17:23:00,4,746.8299999999999,17,4,3,3,Champions
17883,2011-12-06 17:49:00,4,671.7699999999994,3,4,3,2,Loyal Customers
14619,2011-04-08 07:37:00,1,394.43999999999994,246,1,1,2,Lost
13995,2011-11-24 14:22:00,5,1393.6899999999996,15,4,4,3,Champions
16643,2011-04-08 08:24:00,1,487.51,246,1,1,2,Lost
14246,2011-08-21 11:50:00,3,1474.0600000000006,111,2,3,3,Loyal Customers
18040,2011-11-20 14:20:00,2,357.20000000000005,19,3,2,2,New / Promising
16837,2011-11-08 14:27:00,11,3170.9800000000014,31,3,4,4,Champions
15119,2011-04-08 09:08:00,1,266.4,246,1,1,1,Lost
16325,2011-10-24 08:48:00,3,594.24,47,3,3,2,Loyal Customers
14924,2011-04-08 09:25:00,1,310.05,246,1,1,2,Lost
15109,2011-04-08 09:58:00,1,484.95,246,1,1,2,Lost
16623,2011-04-08 10:09:00,1,129.45,246,1,1,1,Lost
12999,2011-05-27 13:24:00,3,455.8799999999999,196,1,3,2,At Risk
12717,2011-07-11 14:47:00,2,1030.98,151,1,2,3,Lost
13962,2011-11-18 08:47:00,2,169.55,22,3,2,1,New / Promising
18036,2011-11-07 14:40:00,3,405.6199999999999,32,3,3,2,Loyal Customers
14958,2011-07-15 14:20:00,3,499.6799999999999,147,1,3,2,At Risk
14264,2011-07-08 10:20:00,2,333.97,155,1,2,2,Lost
13562,2011-09-19 10:51:00,3,1799.3299999999988,82,2,3,4,Loyal Customers
15775,2011-04-08 12:56:00,1,104.9,245,1,1,1,Lost
17054,2011-11-11 12:56:00,5,1356.3300000000004,28,3,4,3,Champions
17268,2011-08-24 10:06:00,4,763.64,108,2,3,3,Loyal Customers
13548,2011-09-04 14:50:00,2,682.41,96,2,2,3,Needs Attention
13508,2011-04-10 11:58:00,1,110.97,244,1,1,1,Lost
12447,2011-04-10 13:25:00,1,476.49,243,1,1,2,Lost
13570,2011-04-10 13:36:00,1,239.49000000000004,243,1,1,1,Lost
13232,2011-11-27 10:39:00,7,1357.6000000000015,13,4,4,3,Champions
18129,2011-04-10 14:16:00,1,112.55,243,1,1,1,Lost
13632,2011-11-15 10:51:00,5,2121.27,25,3,4,4,Champions
15665,2011-06-24 14:57:00,2,2242.0100000000007,168,1,2,4,Lost
17550,2011-05-26 14:09:00,3,267.16000000000014,197,1,3,1,At Risk
15655,2011-04-10 15:25:00,1,560.67,243,1,1,2,Lost
14286,2011-11-16 10:34:00,3,4628.749999999998,24,3,3,4,Champions
16188,2011-10-26 12:19:00,4,981.8600000000001,45,3,3,3,Champions
15214,2011-12-08 12:07:00,8,1661.44,2,4,4,3,Champions
17574,2011-04-11 09:47:00,1,185.64999999999998,243,1,1,1,Lost
15737,2011-11-25 11:21:00,8,1205.12,15,4,4,3,Champions
18080,2011-11-21 08:02:00,2,1231.5,19,3,2,3,New / Promising
14311,2011-04-11 10:14:00,1,310.26,243,1,1,2,Lost
14339,2011-04-11 11:06:00,1,309.52,243,1,1,2,Lost
12982,2011-04-11 11:51:00,1,390.53999999999996,243,1,1,2,Lost
12701,2011-09-21 10:47:00,2,797.7099999999999,80,2,2,3,Needs Attention
12596,2011-10-19 13:02:00,2,618.27,51,3,2,2,New / Promising
14273,2011-10-19 13:20:00,4,559.9700000000001,51,3,3,2,Loyal Customers
12363,2011-08-22 10:18:00,2,552.0,110,2,2,2,Needs Attention
13549,2011-11-14 09:20:00,7,918.1999999999998,26,3,4,3,Champions
15414,2011-11-30 09:50:00,3,774.8999999999999,10,4,3,3,Champions
13203,2011-11-30 10:45:00,4,869.4599999999999,10,4,3,3,Champions
14628,2011-09-09 14:58:00,2,671.96,91,2,2,2,Needs Attention
14326,2011-04-11 15:04:00,1,183.85,242,1,1,1,Lost
15935,2011-04-14 13:27:00,2,416.8600000000001,239,1,2,2,Lost
13655,2011-08-17 14:25:00,2,932.9700000000004,114,2,2,3,Needs Attention
12910,2011-11-16 14:28:00,8,3075.0400000000013,23,3,4,4,Champions
13577,2011-11-14 15:19:00,4,1687.5999999999988,25,3,3,4,Champions
15251,2011-11-30 15:02:00,11,10484.989999999996,9,4,4,4,Champions
14111,2011-11-25 13:44:00,4,692.85,14,4,3,3,Champions
17160,2011-11-08 14:05:00,6,3518.0299999999993,31,3,4,4,Champions
16172,2011-09-05 13:22:00,5,1140.21,95,2,4,3,Loyal Customers
17972,2011-04-12 12:16:00,1,136.04,242,1,1,1,Lost
12463,2011-10-17 13:44:00,4,1344.7799999999997,53,2,3,3,Loyal Customers
14844,2011-10-07 10:41:00,4,3189.8099999999995,64,2,3,4,Loyal Customers
17278,2011-04-12 13:10:00,1,246.04000000000008,241,1,1,1,Lost
15212,2011-04-12 13:45:00,1,101.79999999999998,241,1,1,1,Lost
16729,2011-11-01 14:29:00,21,7239.919999999984,38,3,4,4,Champions
14998,2011-06-22 17:30:00,2,429.8699999999999,170,1,2,2,Lost
13484,2011-04-12 16:30:00,1,313.79999999999995,241,1,1,2,Lost
16697,2011-04-12 17:12:00,1,112.75000000000001,241,1,1,1,Lost
14931,2011-12-05 10:19:00,5,1257.68,5,4,4,3,Champions
18236,2011-11-10 08:06:00,6,882.24,30,3,4,3,Champions
13740,2011-04-13 10:32:00,1,350.75,241,1,1,2,Lost
15230,2011-04-14 14:39:00,2,429.6,239,1,2,2,Lost
15134,2011-11-25 08:55:00,8,1387.99,15,4,4,3,Champions
16309,2011-08-25 15:35:00,2,706.5700000000002,106,2,2,3,Needs Attention
13544,2011-10-31 11:57:00,2,291.4099999999999,40,3,2,1,New / Promising
14262,2011-12-01 14:17:00,8,2618.230000000001,8,4,4,4,Champions
13134,2011-09-15 10:35:00,4,1793.58,86,2,3,4,Loyal Customers
17589,2011-10-10 16:58:00,4,2404.170000000001,60,2,3,4,Loyal Customers
16097,2011-04-13 13:47:00,1,185.05,240,1,1,1,Lost
13122,2011-09-06 15:53:00,2,922.3900000000002,94,2,2,3,Needs Attention
16966,2011-12-01 13:40:00,7,2154.9700000000003,8,4,4,4,Champions
17746,2011-04-13 14:31:00,1,110.25000000000001,240,1,1,1,Lost
16175,2011-09-06 14:32:00,4,1037.5899999999997,94,2,3,3,Loyal Customers
14834,2011-11-22 10:30:00,6,1720.3000000000004,18,4,4,4,Champions
16348,2011-11-07 15:44:00,7,1469.4500000000005,32,3,4,3,Champions
15147,2011-04-13 15:57:00,1,623.5,240,1,1,2,Lost
16131,2011-10-19 11:53:00,6,3506.5400000000013,52,2,4,4,Loyal Customers
15813,2011-05-16 08:13:00,2,1303.9099999999999,208,1,2,3,Lost
17058,2011-09-19 10:13:00,3,1179.8899999999999,82,2,3,3,Loyal Customers
17704,2011-06-24 09:40:00,2,885.1899999999998,169,1,2,3,Lost
13772,2011-11-06 11:43:00,3,1132.13,34,3,3,3,Champions
16933,2011-12-08 12:54:00,2,563.2299999999998,1,4,2,2,New / Promising
16249,2011-10-18 10:07:00,5,1800.0700000000006,53,2,4,4,Loyal Customers
14198,2011-11-21 16:35:00,4,701.3999999999999,18,4,3,3,Champions
13989,2011-10-05 09:47:00,2,1266.0799999999997,66,2,2,3,Needs Attention
17930,2011-11-04 10:23:00,5,1740.4799999999998,36,3,4,4,Champions
14154,2011-04-14 16:26:00,2,1345.6200000000003,239,1,2,3,Lost
14206,2011-04-14 16:38:00,1,328.1599999999999,239,1,1,2,Lost
14482,2011-11-21 13:14:00,6,2068.150000000001,18,4,4,4,Champions
14163,2011-09-13 15:18:00,4,2445.9100000000008,87,2,3,4,Loyal Customers
14105,2011-04-14 17:58:00,1,1266.2300000000002,239,1,1,3,Lost
17601,2011-04-14 18:02:00,1,116.01,239,1,1,1,Lost
17142,2011-04-14 18:22:00,1,579.0,239,1,1,2,Lost
13811,2011-06-09 09:54:00,3,814.5,184,1,3,3,At Risk
12457,2011-10-04 13:13:00,7,2363.2299999999996,66,2,4,4,Loyal Customers
15135,2011-04-14 19:16:00,1,139.04999999999998,239,1,1,1,Lost
16806,2011-08-28 15:27:00,4,801.4899999999996,103,2,3,3,Loyal Customers
13952,2011-05-06 09:00:00,2,3251.071,218,1,2,4,Lost
13120,2011-04-15 10:19:00,1,30.599999999999998,239,1,1,1,Lost
12769,2011-04-15 10:25:00,1,1143.6000000000001,239,1,1,3,Lost
13516,2011-11-18 13:15:00,3,1389.4100000000003,21,3,3,3,Champions
14323,2011-08-17 11:37:00,2,605.0600000000002,115,2,2,2,Needs Attention
18079,2011-10-25 15:27:00,4,3651.969999999997,45,3,3,4,Champions
12639,2011-04-15 12:48:00,1,486.1,239,1,1,2,Lost
14700,2011-11-07 14:40:00,3,2235.2999999999997,32,3,3,4,Champions
15027,2011-11-09 10:16:00,4,1066.1499999999996,31,3,3,3,Champions
17367,2011-04-15 14:21:00,1,168.4,238,1,1,1,Lost
18213,2011-04-17 10:21:00,1,232.48000000000002,237,1,1,1,Lost
17029,2011-08-21 11:06:00,2,716.0,111,2,2,3,Needs Attention
13220,2011-09-22 13:38:00,4,819.29,78,2,3,3,Loyal Customers
15985,2011-08-08 16:31:00,2,1142.42,123,2,2,3,Needs Attention
16193,2011-04-17 11:45:00,1,314.45,237,1,1,2,Lost
15172,2011-12-01 11:51:00,5,1624.0499999999997,9,4,4,3,Champions
13692,2011-11-15 11:17:00,3,1488.3200000000004,25,3,3,3,Champions
15745,2011-11-20 13:45:00,4,1094.59,19,3,3,3,Champions
17582,2011-04-17 13:18:00,1,175.27,236,1,1,1,Lost
13474,2011-04-17 13:53:00,1,229.58999999999997,236,1,1,1,Lost
17697,2011-04-17 15:40:00,1,338.95000000000005,236,1,1,2,Lost
16639,2011-11-08 13:20:00,3,1257.5099999999998,31,3,3,3,Champions
16947,2011-04-18 09:38:00,1,406.48000000000013,236,1,1,2,Lost
15491,2011-09-05 15:56:00,6,3100.0900000000015,95,2,4,4,Loyal Customers
16617,2011-04-18 10:35:00,1,151.85000000000002,236,1,1,1,Lost
15265,2011-07-11 14:46:00,2,1506.1200000000001,151,1,2,3,Lost
16226,2011-05-20 14:41:00,3,255.11999999999998,203,1,3,1,At Risk
18009,2011-04-18 13:36:00,1,257.34000000000003,235,1,1,1,Lost
16399,2011-11-20 16:12:00,2,408.57,19,3,2,2,New / Promising
14623,2011-11-07 13:56:00,5,889.2499999999999,32,3,4,3,Champions
15625,2011-08-28 10:21:00,4,1534.26,104,2,3,3,Loyal Customers
18064,2011-07-29 16:39:00,2,814.0,133,2,2,3,Needs Attention
15508,2011-06-03 15:43:00,6,1000.2700000000002,189,1,4,3,At Risk
16628,2011-11-10 12:45:00,5,2188.0499999999997,30,3,4,4,Champions
13647,2011-11-30 12:00:00,4,1678.1200000000001,10,4,3,4,Champions
15594,2011-11-24 08:53:00,5,1771.78,16,4,4,4,Champions
13479,2011-05-23 10:45:00,2,300.95,201,1,2,1,Lost
13376,2011-09-01 16:16:00,3,1019.7600000000003,99,2,3,3,Loyal Customers
15717,2011-04-19 13:21:00,1,150.3,234,1,1,1,Lost
13735,2011-11-15 11:14:00,4,2885.2399999999975,25,3,3,4,Champions
13719,2011-11-24 15:26:00,5,1041.68,15,4,4,3,Champions
16633,2011-11-22 13:41:00,6,2883.1000000000004,17,4,4,4,Champions
13101,2011-04-19 14:37:00,1,101.18999999999998,234,1,1,1,Lost
15225,2011-04-19 14:51:00,1,409.4000000000001,234,1,1,2,Lost
14152,2011-09-25 12:54:00,2,621.2900000000002,75,2,2,2,Needs Attention
12733,2011-04-19 16:19:00,1,383.95,234,1,1,2,Lost
15436,2011-11-27 16:05:00,3,1122.5300000000007,12,4,3,3,Champions
17217,2011-04-19 17:19:00,1,113.5,234,1,1,1,Lost
12656,2011-11-22 13:42:00,5,4051.170000000002,17,4,4,4,Champions
17734,2011-10-17 12:33:00,3,700.63,54,2,3,3,Loyal Customers
14905,2011-07-05 12:41:00,2,616.1500000000001,158,1,2,2,Lost
17548,2011-04-20 12:01:00,1,103.3,234,1,1,1,Lost
14148,2011-04-20 12:02:00,1,157.2,234,1,1,1,Lost
16103,2011-12-02 14:16:00,6,1429.6399999999999,7,4,4,3,Champions
14626,2011-11-16 10:37:00,4,2791.2699999999995,24,3,3,4,Champions
14868,2011-12-06 14:49:00,8,2953.590000000002,3,4,4,4,Champions
18246,2011-11-16 11:49:00,2,596.0999999999999,24,3,2,2,New / Promising
13485,2011-04-20 13:58:00,1,454.24,233,1,1,2,Lost
15517,2011-04-20 14:02:00,1,267.03000000000003,233,1,1,1,Lost
17115,2011-12-01 14:30:00,3,837.4999999999999,8,4,3,3,Champions
17120,2011-04-20 15:21:00,1,307.46,233,1,1,2,Lost
15912,2011-06-14 14:29:00,2,264.62,178,1,2,1,Lost
12506,2011-04-21 08:54:00,1,73.50000000000003,233,1,1,1,Lost
12670,2011-11-29 15:23:00,5,2996.0500000000006,10,4,4,4,Champions
17588,2011-08-31 13:37:00,3,1240.2000000000003,100,2,3,3,Loyal Customers
14759,2011-12-05 12:03:00,3,1625.9699999999993,5,4,3,3,Champions
16185,2011-11-23 09:41:00,2,529.41,17,4,2,2,New / Promising
13505,2011-09-28 11:56:00,4,4393.629999999999,73,2,3,4,Loyal Customers
13389,2011-11-28 14:01:00,3,797.96,11,4,3,3,Champions
12354,2011-04-21 13:11:00,1,1079.4,232,1,1,3,Lost
17631,2011-12-08 09:47:00,3,528.33,2,4,3,2,Loyal Customers
17061,2011-09-27 11:24:00,11,5232.23,74,2,4,4,Loyal Customers
17718,2011-04-21 13:39:00,1,139.35,232,1,1,1,Lost
17630,2011-06-23 11:58:00,2,503.59999999999985,170,1,2,2,Lost
13223,2011-05-23 13:03:00,2,163.20000000000002,200,1,2,1,Lost
16146,2011-07-05 14:20:00,3,734.1299999999999,157,1,3,3,At Risk
17109,2011-11-10 16:59:00,6,885.04,29,3,4,3,Champions
16587,2011-04-21 15:51:00,1,225.14999999999995,232,1,1,1,Lost
12622,2011-04-21 16:39:00,1,180.09999999999997,232,1,1,1,Lost
16750,2011-10-26 12:48:00,5,623.93,45,3,4,2,Loyal Customers
13482,2011-04-21 17:03:00,1,184.64,232,1,1,1,Lost
14512,2011-06-05 12:39:00,2,275.28,188,1,2,1,Lost
17670,2011-04-26 09:12:00,1,205.7,228,1,1,1,Lost
16834,2011-04-26 09:37:00,1,413.46000000000004,228,1,1,2,Lost
15108,2011-07-21 10:24:00,4,1300.2500000000002,142,2,3,3,Loyal Customers
16942,2011-11-27 12:40:00,9,1920.5900000000017,13,4,4,4,Champions
14640,2011-11-15 13:07:00,6,2125.079999999999,24,3,4,4,Champions
16823,2011-04-26 15:00:00,1,358.37999999999994,227,1,1,2,Lost
15237,2011-12-08 09:46:00,4,1412.320000000001,2,4,3,3,Champions
12573,2011-04-26 15:52:00,1,160.54,227,1,1,1,Lost
17854,2011-06-07 16:21:00,2,311.26,185,1,2,2,Lost
18220,2011-04-27 09:03:00,1,305.28000000000003,227,1,1,1,Lost
17436,2011-12-08 12:30:00,2,216.3,2,4,2,1,New / Promising
16965,2011-04-27 12:08:00,1,201.19,227,1,1,1,Lost
12840,2011-07-19 09:29:00,4,2726.769999999999,144,1,3,4,At Risk
15891,2011-04-27 12:35:00,1,524.52,227,1,1,2,Lost
17187,2011-04-27 12:39:00,1,203.95,227,1,1,1,Lost
13637,2011-10-18 13:32:00,3,810.4999999999998,52,2,3,3,Loyal Customers
17991,2011-04-28 15:58:00,2,93.35,225,1,2,1,Lost
16418,2011-10-26 12:39:00,3,675.2700000000002,45,3,3,3,Champions
16099,2011-10-20 13:13:00,3,731.8999999999999,50,3,3,3,Champions
15768,2011-08-16 10:48:00,3,621.83,116,2,3,2,Loyal Customers
16637,2011-11-07 13:17:00,4,1154.4700000000003,32,3,3,3,Champions
14240,2011-11-09 13:45:00,2,890.3400000000005,30,3,2,3,New / Promising
15143,2011-04-28 12:03:00,1,259.45,226,1,1,1,Lost
13229,2011-04-28 12:07:00,1,160.95,226,1,1,1,Lost
14973,2011-08-24 15:51:00,3,1314.45,107,2,3,3,Loyal Customers
14271,2011-04-28 12:47:00,1,112.32000000000002,226,1,1,1,Lost
15952,2011-11-06 11:18:00,4,806.5699999999998,34,3,3,3,Champions
16227,2011-04-28 13:33:00,1,314.22,225,1,1,2,Lost
17893,2011-04-28 13:50:00,1,112.25000000000004,225,1,1,1,Lost
14022,2011-04-28 14:39:00,1,440.0,225,1,1,2,Lost
15210,2011-04-28 16:11:00,1,331.18,225,1,1,2,Lost
16370,2011-09-18 15:55:00,4,1320.5600000000004,82,2,3,3,Loyal Customers
14304,2011-05-01 11:50:00,1,383.45000000000005,223,1,1,2,Lost
15376,2011-10-30 15:04:00,3,1233.3599999999997,40,3,3,3,Champions
14655,2011-12-01 16:28:00,4,1932.23,8,4,3,4,Champions
17615,2011-08-01 14:06:00,3,329.6,130,2,3,2,Loyal Customers
16055,2011-05-03 09:26:00,1,134.8,221,1,1,1,Lost
14149,2011-05-03 09:44:00,1,446.62000000000006,221,1,1,2,Lost
17501,2011-05-03 09:47:00,2,288.59999999999997,221,1,2,1,Lost
14191,2011-12-08 09:23:00,13,4684.760000000001,2,4,4,4,Champions
13282,2011-11-21 15:33:00,3,1132.1399999999999,18,4,3,3,Champions
15582,2011-11-15 09:55:00,3,682.9100000000001,25,3,3,3,Champions
16230,2011-06-03 10:06:00,2,542.03,190,1,2,2,Lost
18146,2011-07-22 12:08:00,2,160.35,141,2,2,1,Needs Attention
15976,2011-06-27 13:00:00,2,430.93999999999977,165,1,2,2,Lost
17443,2011-05-04 10:47:00,1,534.24,220,1,1,2,Lost
12886,2011-10-03 10:09:00,2,1378.4,68,2,2,3,Needs Attention
17974,2011-11-15 11:37:00,3,740.7899999999995,25,3,3,3,Champions
13524,2011-10-30 12:34:00,5,680.1800000000001,41,3,4,3,Champions
17955,2011-05-25 12:00:00,4,557.3,199,1,3,2,At Risk
15128,2011-10-10 13:54:00,4,1471.0000000000007,60,2,3,3,Loyal Customers
16610,2011-05-04 13:13:00,1,75.66,219,1,1,1,Lost
17394,2011-05-04 13:22:00,1,203.86999999999995,219,1,1,1,Lost
16094,2011-11-28 12:45:00,4,1078.2299999999998,12,4,3,3,Champions
14173,2011-11-29 11:54:00,4,450.84000000000003,11,4,3,2,Loyal Customers
16258,2011-10-25 13:30:00,5,5203.51,45,3,4,4,Champions
14948,2011-11-16 17:16:00,6,1101.9699999999996,23,3,4,3,Champions
17384,2011-11-20 15:48:00,2,336.40000000000003,19,3,2,2,New / Promising
16990,2011-05-05 08:30:00,1,179.0,219,1,1,1,Lost
13762,2011-05-05 09:15:00,1,306.72,219,1,1,1,Lost
12593,2011-08-23 12:43:00,3,418.09999999999997,109,2,3,2,Loyal Customers
14340,2011-05-05 09:44:00,1,134.7,219,1,1,1,Lost
17429,2011-08-03 13:22:00,3,524.9200000000002,128,2,3,2,Loyal Customers
13711,2011-05-05 10:31:00,2,252.06000000000003,219,1,2,1,Lost
14515,2011-11-22 11:37:00,6,2102.0899999999997,18,4,4,4,Champions
16457,2011-05-05 13:19:00,1,208.36,218,1,1,1,Lost
17527,2011-10-17 12:32:00,4,939.37,54,2,3,3,Loyal Customers
14199,2011-05-05 13:44:00,1,185.39999999999998,218,1,1,1,Lost
13888,2011-08-12 10:13:00,2,605.63,120,2,2,2,Needs Attention
14423,2011-05-05 15:12:00,1,265.2,218,1,1,1,Lost
14697,2011-05-05 15:39:00,2,188.60999999999996,218,1,2,1,Lost
17522,2011-12-08 12:31:00,5,1070.71,2,4,4,3,Champions
13867,2011-11-08 15:48:00,3,1015.2900000000002,31,3,3,3,Champions
17624,2011-11-25 10:52:00,2,843.4799999999997,15,4,2,3,New / Promising
14393,2011-05-05 18:16:00,1,67.94999999999999,218,1,1,1,Lost
17578,2011-05-05 18:38:00,1,143.45999999999998,218,1,1,1,Lost
13450,2011-11-13 11:54:00,6,2043.7200000000003,27,3,4,4,Champions
17423,2011-10-24 13:36:00,2,698.4100000000003,46,3,2,3,New / Promising
18241,2011-11-30 12:10:00,17,2073.090000000001,10,4,4,4,Champions
15668,2011-05-06 10:39:00,1,76.32000000000001,218,1,1,1,Lost
16319,2011-05-06 11:27:00,1,404.40000000000003,218,1,1,2,Lost
15757,2011-10-05 12:14:00,2,714.4200000000001,66,2,2,3,Needs Attention
17174,2011-05-06 11:47:00,1,59.9,218,1,1,1,Lost
13365,2011-11-06 12:36:00,2,2225.3700000000013,34,3,2,4,New / Promising
18227,2011-05-06 12:23:00,1,93.75,218,1,1,1,Lost
14145,2011-10-24 12:10:00,4,3742.2,47,3,3,4,Champions
18235,2011-09-29 08:27:00,3,1796.48,72,2,3,4,Loyal Customers
13741,2011-09-29 09:19:00,3,668.43,72,2,3,2,Loyal Customers
12394,2011-10-07 08:08:00,2,1272.48,64,2,2,3,Needs Attention
16832,2011-06-08 15:36:00,3,199.15000000000003,184,1,3,1,At Risk
15258,2011-06-24 12:30:00,2,623.1600000000001,169,1,2,2,Lost
15552,2011-05-06 14:47:00,1,90.12,217,1,1,1,Lost
18170,2011-11-06 14:35:00,3,980.3100000000002,33,3,3,3,Champions
13723,2011-05-06 17:04:00,1,199.85000000000002,217,1,1,1,Lost
14005,2011-11-30 12:41:00,5,2874.7200000000007,10,4,4,4,Champions
15561,2011-11-28 11:07:00,4,800.5900000000001,12,4,3,3,Champions
16121,2011-10-13 12:59:00,2,867.1099999999998,57,2,2,3,Needs Attention
18142,2011-07-05 13:19:00,2,1019.52,157,1,2,3,Lost
13642,2011-05-08 12:34:00,1,354.7999999999999,216,1,1,2,Lost
15117,2011-11-25 08:12:00,5,1551.7800000000002,15,4,4,3,Champions
13561,2011-05-08 12:39:00,1,141.86,216,1,1,1,Lost
15704,2011-07-22 13:35:00,4,2293.6199999999994,140,2,3,4,Loyal Customers
16007,2011-10-23 11:05:00,4,1701.939999999998,48,3,3,4,Champions
16232,2011-10-27 12:16:00,4,990.8799999999998,44,3,3,3,Champions
17410,2011-11-23 15:46:00,5,1214.7199999999996,16,4,4,3,Champions
13835,2011-11-14 15:37:00,4,834.57,25,3,3,3,Champions
13427,2011-11-20 13:02:00,3,582.6,19,3,3,2,Loyal Customers
14353,2011-05-08 16:06:00,1,90.6,215,1,1,1,Lost
12700,2011-12-02 10:47:00,4,4939.990000000006,8,4,3,4,Champions
13003,2011-08-26 10:50:00,3,149.05,106,2,3,1,Loyal Customers
16756,2011-05-09 09:33:00,1,239.4,215,1,1,1,Lost
13492,2011-07-26 14:25:00,3,1269.8400000000006,136,2,3,3,Loyal Customers
16440,2011-12-02 12:02:00,5,3640.669999999999,8,4,4,4,Champions
18120,2011-05-09 13:45:00,1,111.14999999999999,214,1,1,1,Lost
12355,2011-05-09 13:49:00,1,459.4,214,1,1,2,Lost
17723,2011-08-04 18:37:00,6,3276.4,127,2,4,4,Loyal Customers
14699,2011-05-09 14:54:00,1,109.12999999999998,214,1,1,1,Lost
12821,2011-05-09 15:51:00,1,92.72,214,1,1,1,Lost
13055,2011-09-22 14:26:00,3,1214.41,78,2,3,3,Loyal Customers
13320,2011-09-22 18:07:00,4,1548.7000000000003,78,2,3,3,Loyal Customers
16357,2011-11-06 16:04:00,3,658.88,33,3,3,2,Loyal Customers
18242,2011-09-28 13:43:00,4,2232.49,72,2,3,4,Loyal Customers
15865,2011-10-30 12:43:00,3,895.1300000000002,41,3,3,3,Champions
17597,2011-05-10 11:54:00,1,2044.3700000000003,214,1,1,4,Lost
14397,2011-12-07 09:22:00,19,2612.960000000001,3,4,4,4,Champions
13242,2011-08-19 12:53:00,3,270.40000000000003,112,2,3,1,Loyal Customers
12684,2011-12-02 09:53:00,7,2283.6299999999997,8,4,4,4,Champions
14288,2011-05-10 13:22:00,1,426.6,213,1,1,2,Lost
15063,2011-05-10 13:25:00,1,370.79999999999995,213,1,1,2,Lost
12592,2011-09-08 15:04:00,2,437.59999999999997,92,2,2,2,Needs Attention
14591,2011-11-24 13:57:00,4,1447.140000000001,15,4,3,3,Champions
13990,2011-05-10 15:19:00,1,311.3,213,1,1,2,Lost
12749,2011-12-06 09:56:00,5,4090.880000000001,4,4,4,4,Champions
16320,2011-06-20 15:25:00,2,1038.46,172,1,2,3,Lost
14691,2011-11-09 12:30:00,5,2114.3299999999995,31,3,4,4,Champions
16229,2011-09-13 17:16:00,2,1010.5999999999999,87,2,2,3,Needs Attention
14920,2011-05-11 10:32:00,2,977.77,213,1,2,3,Lost
